1066,Reproductive Partners - Westminster,13950 Milton Ave,Westminster,CA,92683,SP,"Bill Yee, M.D.","Bill Yee, M.D.","Bill Yee, M.D.",714-702-3000,http://www.2reproduce.com,reproduce@earthlink.net,33.75952,-118.019823,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1067,University of Colorado Health Sciences Center,1635 North Ursula Street,Aurora,CO,80010-051080,MT,"Wiliam D. Schlaff, M.D.","Ruben J. Alvero, M.D.","Shunping Wang, Ph.D.",720-848-1690,http://www.coloradoinfertilitydoctors.com,N/A,39.739,-104.863,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1068,The Fertility Center of Colorado,6160 Tuft Boulevard,Colorado Springs,CO,80923,MT,"Eric H. Silverstein, M.D.","Eric H. Silverstein, M.D.","J. Michael Wilson, Ph.D., HCLD",719-636-0080,http://www.fertilitycentercolorado.com,cscrhlab@aol.com,38.926,-104.711,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1069,Colorado Reproductive Endocrinology,4600 E Hale Parkway,Denver,CO,80220,MT,"Susan W. Trout, M.D.","Susan W. Trout, M.D.","Jonathan Van Blerkom, Ph.D.",303-321-7115,http://www.coloradofertility.com,N/A,39.732,-104.921,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1070,Rocky Mountain Center for Reproductive Medicine,1080 East Elizabeth,Fort Collins,CO,80524,MT,"Kevin E. Bachus, M.D.","Kevin E. Bachus, M.D.","Shari E. Olson, Ph.D., HCLD",970-493-6353,http://www.drbachus.com,embryologist@drbachus.com,40.636,-105.009,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1071,Conceptions Reproductive Associates,271 West County Line Road,Littleton,CO,80129-1901,MT,"Michael S. Swanson, M.D.","Mark R. Bush, M.D.","Barry Behr, Ph.D., H.C.L.D.",303-794-0045,http://www.conceptionsrepro.com,info@conceptionsrepro.com,39.567413,-104.993118,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1072,Colorado Center for Reproductive Medicine,10290 Ridge Gate Circle,Lone Tree,CO,80124,MT,"William B. Schoolcraft, M.D.","William B. Schoolcraft, M.D.","William B. Schoolcraft, M.D.",303-788-8300,http://www.colocrm.com,ccrm@colocrm.com,39.523,-104.898,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1073,"Rocky Mountain Fertility Center, P.C.",9235 Crown Crest Blvd.,Parker,CO,80138,MT,"Deborah Smith, M.D.","Deborah Smith, M.D.","Oscar Perez, Ph.D., HCLD",303-999-3877,http://www.rockymountainfertility.com,dsmith@rockymountainfertility.,39.515,-104.682,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1074,Connecticut Fertility Associates,4920 Main Street,Bridgeport,CT,6606,NE,"Michael B. Doyle, M.D.","Michael B. Doyle, M.D.","Glenn R. Moodie, Ph.D., HCLD",203-373-1200,http://www.ConnecticutFertility.com,michael.doyle@CtFertility.com,41.208,-73.212,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1075,The Center for Advanced Reproductive Services,263 Farmington Avenue,Farmington,CT,06030-6224,NE,"John C. Nulsen, M.D.","John C. Nulsen, M.D.","Claudio A. Benadiva, M.D.",860-679-4580,http://www.fertilitycenter-uconn.org,fertilitycenter@uconn.org,41.734,-72.796,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1076,"Greenwich Fertility and IVF Center, P.C.",55 Holly Lane,Greenwich,CT,6830,NE,"Barry R. Witt, M.D.","Barry R. Witt, M.D.","Lewis C. Krey, Ph.D.",203-863-2990,N/A,nancyd@greenhosp.org,41.047,-73.618,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1077,Yale University IVF Program,150 Sargent Drive,New Haven,CT,6511,NE,"Pasquale Patrizio, M.D., MBE, HCLD","Pasquale Patrizio, M.D., MBE, HCLD","Dionisios (Denny) Sakkas, Ph.D.",203-785-4708,http://www.yalerei.org,pasquale.patrizio@yale.edu,41.321,-72.928,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1078,Reproductive Medicine Associates of Connecticut,10 Glover Avenue,Norwalk,CT,6850,NE,"Richard T. Scott, Jr., M.D.","Mark Leondires, M.D.","Richard T. Scott, Jr., M.D.",203-750-7400,http://www.rmact.com,inquiries@rmact.com,41.1436086,-73.4271234,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1079,New England Fertility Institute,1275 Summer Street,Stamford,CT,6905,NE,"Gad Lavy, M.D.","Gad Lavy, M.D.","Gad Lavy, M.D.",203-325-3200,http://www.nefertility.com,mwelch@nefertility.com,41.0624926,-73.5420782,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1080,The Stamford Hospital,Shelburne & West Broad Streets,Stamford,CT,6904,NE,"Frances W. Ginsburg, M.D.","Frances W. Ginsburg, M.D.","GadLavy,M.D.",203-329-7559,N/A,fginsburg@stamhealth.org,41.05,-73.54,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1081,"ART Institute of Washington, Inc.",6900 Georgia Avenue,Washington,DC,20307-5001,SA,"Mark D. Payton, M.D.","James H. Segars, M.D.","Jacques Cohen, Ph.D., HCLD",202-782-9537,http://www.wramc.amedd.army.mil/departments/gyn/re,N/A,38.97513,-77.031336,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1082,Columbia Fertility Associates,2440 M Street NW,Washington,DC,20037,SA,"Maurice Butler, M.D.","Safa M. Rifka, M.D.","Yongxin (Sammy) Sun, Ph.D.",202-293-6567,http://www.columbiafertility.com,info@columbiafertility.com,38.90491,-77.052784,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1083,George Washington University,2150 Pennsylvania Avenue NW,Washington,DC,20037,SA,"Paul R. Gindoff, M.D.","Paul R. Gindoff, M.D.","Anil Dubey, Ph.D., HCLD",202-741-2520,http://www.gwdocs.com,adubey@mfa.gwu.edu,38.901671,-77.048299,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1084,"James A. Simon, M.D., PC",1850 M Street Northwest,Washington,DC,20036,SA,"James A. Simon, M.D.","James A. Simon, M.D.","Anil K. Dubey, Ph.D., HCLD",202-293-1000,N/A,jsimon@whrc.net,38.905587,-77.042951,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1085,Reproductive Associates of Delaware,4735 Ogletown-Stanton Road,Newark,DE,19713,SA,"Barbara McGuirk, M.D.","Ronald F. Feinberg, M.D.","Michael J. Tucker, Ph.D., HCLD",302-623-4242,http://www.ivf-de.org,miracles@ivf-de.org,39.695538,-75.6636065,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1086,Boca Fertility,875 Meadows Road,Boca Raton,FL,33486,SA,"Moshe R. Peress, M.D.","Moshe R. Peress, M.D.","Michael B. Matilsky, Ph.D., HCLD",561-368-5500,http://www.bocafertility.com,frontdesk@bocafertility.com,26.3587309,-80.1040377,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1087,Palm Beach Fertility Center,9291 Glades Road,Boca Raton,FL,33434,SA,"Mark S. Denker, M.D.","Mark S. Denker, M.D.","Hisham F. Greiss, M.D., Ph.D., HCLD",561-477-7728,http://www.palmbeachfertility.com,admin9970@earthlink.net,26.3681511,-80.1911979,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1088,"Reproductive Health Associates, P.A.",2695 Ulmerton Road,Clearwater,FL,33762,SA,"Catherine L. Cowart, M.D.","Catherine L. Cowart, M.D.","Bill Clark, M.S.",727-572-5300,N/A,N/A,27.8938985,-82.6705965,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1090,University of Florida Women's Health at Magnolia Parke,3951 NW 48th Terrace,Gainesville,FL,32606,SA,"R. Stan Williams, M.D.","Orhan Bukulmez, M.D.","Kenneth Drury, Ph.D.",352-265-6200,http://www.obgyn.ufl.edu/endo,williams@obgyn.ufl.edu,29.690268,-82.39417,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1091,Assisted Fertility Program of North Florida,3627 University Boulevard South,Jacksonville,FL,32216,SA,"Marwan M. Shaykh, M.D.","Marwan M. Shaykh, M.D.","Gary W. Gregory, ELD",904-398-1473,N/A,artnorthflorida@aol.com,30.287379,-81.600942,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1092,Florida Institute for Reproductive Medicine,836 Prudential Drive,Jacksonville,FL,32207,SA,"Kevin L. Winslow, M.D.","Kevin L. Winslow, M.D.","Dunsong Yang, M.D., HCLD",904-399-5620,http://www.firmjax.com,N/A,30.315793,-81.662584,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1093,Jacksonville Center for Reproductive Medicine,7051 Southpoint Parkway,Jacksonville,FL,32216,SA,"Michael D. Fox, M.D.","Michael D. Fox, M.D.",Gary Gregory BS ELD,904-493-2229,N/A,N/A,30.254649,-81.584628,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1094,IVF Florida,2960 North SR7,Margate,FL,33063,SA,"David I. Hoffman, M.D.","David I. Hoffman, M.D.","Yunxia (Sunny) Hu, Ph.D., HCLD, ELD",954-247-6200,http://www.ivfflorida.com,N/A,26.255,-80.204,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1095,Viera Fertility Center/Fertility and Reproductive Medicine Center for Women,3160 Alzante Circle,Melbourne,FL,32940,SA,"Diran Chamoun, M.D.","Diran Chamoun, M.D.",N/A,321-751-4673,N/A,chamoun@aol.com,28.2284098,-80.7103532,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1096,Fertility & IVF Center of Miami,8950 N. Kendall Drive,Miami,FL,33176,SA,"Michael H. Jacobs, M.D.","Michael H. Jacobs, M.D.","Jeffrey J. Knickerbocker, Ph.D. HCLD",305-596-4173,http://www.miami-ivf.com,ivfmiami@yahoo.com,25.662,-80.355,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1097,Palmetto Fertility Center of South Florida,7100 West 20th Avenue,Miami,FL,33016,SA,"Michael D. Graubert, M.D.","Michael D. Graubert, M.D.","Sylvie Roberge, Ph.D., HCLD",305-558-0808,http://www.fertilitymiami.com,info@fertilitymiami.com,25.892,-80.33,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
